incident_id,locality,latitude,longitude,crime_type,severity,time_of_day,day_type,lighting,crowd_level,police_distance_m,report_source,risk_score
INC06140,Khandagiri,20.260224,85.779364,Assault on Woman,5,Night,Weekend,Good,High,768,Police,85
INC06141,Master Canteen,20.266513,85.843362,Suspicious Activity,2,Morning,Weekday,Good,Medium,799,Police,34
INC06142,Dumduma,20.26316,85.796473,Stalking,4,Evening,Weekend,Moderate,Medium,611,Community,77
INC06143,Pokhariput,20.255719,85.803306,Kidnapping Attempt,5,Night,Weekday,Poor,Low,196,Community,100
INC06144,Lingaraj,20.244679,85.835092,Harassment,3,Night,Weekday,Moderate,Low,173,Community,70
INC06145,Pokhariput,20.256259,85.806643,Sexual Harassment,5,Night,Weekday,Moderate,Low,563,Community,100
INC06146,Kalpana Square,20.261156,85.844286,Harassment,3,Evening,Weekday,Poor,Low,846,Community,71
INC06147,KIIT Square,20.355602,85.820949,Suspicious Activity,2,Night,Weekend,Poor,Medium,1008,Community,62
INC06148,Nayapalli,20.293425,85.80514,Stalking,4,Night,Weekend,Good,Medium,369,Community,80
INC06149,Old Town,20.238654,85.833974,Harassment,3,Afternoon,Weekend,Moderate,High,1465,Police,55
INC06150,Kalpana Square,20.26214,85.845554,Assault on Woman,5,Night,Weekday,Moderate,High,624,Community,97
INC06151,Jaydev Vihar,20.302879,85.81783,Harassment,3,Morning,Weekend,Moderate,Medium,249,Community,59
INC06152,Saheed Nagar,20.294431,85.842682,Assault on Woman,5,Evening,Weekday,Good,High,1475,Community,82
INC06153,Baramunda,20.271037,85.804536,Snatching,3,Morning,Weekday,Moderate,High,1004,Police,54
INC06154,Mancheswar,20.322056,85.861843,Harassment,3,Evening,Weekday,Poor,High,1309,Police,75
INC06155,Acharya Vihar,20.300737,85.83244,Suspicious Activity,2,Evening,Weekend,Poor,High,711,Police,63
INC06156,Master Canteen,20.269648,85.840833,Stalking,4,Night,Weekday,Moderate,Medium,104,Community,87
INC06157,Chandrasekharpur,20.33341,85.820914,Kidnapping Attempt,5,Evening,Weekday,Good,Medium,1491,Police,85
INC06158,KIIT Square,20.353078,85.816518,Stalking,4,Night,Weekend,Good,Medium,607,Community,80
INC06159,Lingaraj,20.245883,85.834078,Harassment,3,Night,Weekday,Good,High,540,Community,64
INC06160,Nayapalli,20.295819,85.803918,Assault on Woman,5,Night,Weekday,Poor,Medium,559,Community,100
INC06161,Old Town,20.235467,85.83352,Kidnapping Attempt,5,Afternoon,Weekend,Poor,Low,397,Community,90
INC06162,Kalpana Square,20.260104,85.841757,Harassment,3,Night,Weekday,Poor,Low,168,Community,79
INC06163,Chandrasekharpur,20.332744,85.82163,Assault on Woman,5,Afternoon,Weekday,Poor,Low,145,Community,94
INC06164,Nayapalli,20.298934,85.804941,Kidnapping Attempt,5,Night,Weekend,Good,Low,432,Community,85
INC06165,Saheed Nagar,20.296354,85.843308,Eve-teasing,2,Night,Weekday,Good,Medium,914,Police,42
INC06166,Saheed Nagar,20.297656,85.844089,Stalking,4,Evening,Weekday,Poor,Low,1034,Community,84
INC06167,Infocity,20.343849,85.818944,Harassment,3,Evening,Weekend,Poor,Low,929,Community,69
INC06168,Mancheswar,20.32159,85.866829,Eve-teasing,2,Evening,Weekday,Good,High,877,Community,37
INC06169,Kalpana Square,20.258042,85.843984,Sexual Harassment,5,Evening,Weekday,Moderate,High,540,Police,89
INC06170,Master Canteen,20.270359,85.838844,Harassment,3,Night,Weekend,Good,Medium,1009,Police,55
INC06171,Jaydev Vihar,20.298656,85.819573,Stalking,4,Afternoon,Weekday,Good,Medium,406,Community,59
INC06172,Kalpana Square,20.259485,85.840554,Stalking,4,Evening,Weekday,Poor,High,714,Community,93
INC06173,Jaydev Vihar,20.298635,85.821418,Harassment,3,Evening,Weekend,Moderate,High,125,Community,62
INC06174,CRP Square,20.316207,85.821202,Harassment,3,Evening,Weekday,Poor,Low,357,Police,75
INC06175,Jaydev Vihar,20.301575,85.818402,Snatching,3,Night,Weekday,Moderate,Medium,1310,Community,75
INC06176,Kalpana Square,20.262436,85.841596,Assault on Woman,5,Afternoon,Weekday,Good,Low,373,Police,76
INC06177,Patia,20.352497,85.81731,Assault on Woman,5,Night,Weekday,Moderate,Medium,1448,Police,98
INC06178,CRP Square,20.315759,85.821803,Stalking,4,Night,Weekend,Good,Low,728,Police,72
INC06179,Kalpana Square,20.259656,85.840166,Sexual Harassment,5,Afternoon,Weekend,Good,High,1448,Community,80
INC06180,Rasulgarh,20.293287,85.870746,Harassment,3,Night,Weekend,Poor,Medium,1093,Community,79
INC06181,Dumduma,20.265183,85.79413,Snatching,3,Morning,Weekend,Moderate,High,341,Community,50
INC06182,Lingaraj,20.244671,85.835345,Stalking,4,Evening,Weekend,Poor,High,721,Community,86
INC06183,Kalpana Square,20.260552,85.840457,Harassment,3,Afternoon,Weekend,Moderate,Medium,246,Community,56
INC06184,Mancheswar,20.321187,85.861008,Suspicious Activity,2,Afternoon,Weekend,Moderate,High,401,Community,38
INC06185,Nayapalli,20.298983,85.807034,Harassment,3,Afternoon,Weekend,Good,High,958,Community,42
INC06186,Pokhariput,20.254334,85.805208,Harassment,3,Afternoon,Weekend,Poor,Medium,1158,Community,67
INC06187,Vani Vihar,20.295553,85.841139,Snatching,3,Evening,Weekday,Poor,Low,537,Police,75
INC06188,KIIT Square,20.352262,85.815249,Snatching,3,Morning,Weekend,Moderate,Medium,863,Community,57
INC06189,Jaydev Vihar,20.298136,85.820221,Harassment,3,Night,Weekend,Poor,Medium,1443,Police,85
INC06190,Patia,20.355051,85.818989,Stalking,4,Evening,Weekday,Moderate,High,1272,Community,77
INC06191,Mancheswar,20.319997,85.862653,Stalking,4,Night,Weekday,Poor,Low,920,Community,95
INC06192,Mancheswar,20.323274,85.866065,Eve-teasing,2,Morning,Weekend,Moderate,Low,410,Community,40
INC06193,CRP Square,20.315712,85.82152,Suspicious Activity,2,Afternoon,Weekday,Good,High,299,Police,33
INC06194,Baramunda,20.27142,85.804223,Assault on Woman,5,Night,Weekday,Moderate,Low,1430,Police,100
INC06195,Baramunda,20.267912,85.80677,Stalking,4,Night,Weekend,Good,High,1293,Community,80
INC06196,Pokhariput,20.254174,85.802652,Stalking,4,Morning,Weekend,Poor,Low,1069,Community,75
INC06197,Khandagiri,20.257346,85.779226,Stalking,4,Evening,Weekday,Good,High,1334,Community,63
INC06198,Dumduma,20.261843,85.795393,Kidnapping Attempt,5,Night,Weekend,Poor,Medium,770,Community,100
INC06199,Acharya Vihar,20.30052,85.837544,Stalking,4,Evening,Weekend,Poor,Low,230,Community,93
INC06200,Rasulgarh,20.288587,85.868808,Kidnapping Attempt,5,Night,Weekday,Good,Low,948,Community,87
INC06201,Kalpana Square,20.258959,85.842474,Assault on Woman,5,Night,Weekend,Poor,Low,1356,Community,100
INC06202,Baramunda,20.272004,85.805291,Harassment,3,Evening,Weekend,Good,Medium,416,Police,49
INC06203,Old Town,20.236526,85.831908,Suspicious Activity,2,Night,Weekday,Poor,Medium,286,Community,61
INC06204,Baramunda,20.267818,85.804129,Kidnapping Attempt,5,Evening,Weekday,Good,Medium,1146,Community,87
INC06205,Khandagiri,20.258661,85.779737,Kidnapping Attempt,5,Morning,Weekend,Poor,High,1127,Police,94
INC06206,Khandagiri,20.2597,85.781718,Eve-teasing,2,Night,Weekend,Moderate,High,442,Community,54
INC06207,Pokhariput,20.257674,85.803492,Assault on Woman,5,Evening,Weekend,Good,Medium,648,Police,83
INC06208,Nayapalli,20.298608,85.80714,Sexual Harassment,5,Evening,Weekend,Poor,Medium,216,Community,100
INC06209,Baramunda,20.268157,85.80569,Suspicious Activity,2,Afternoon,Weekend,Moderate,Low,1208,Community,36
INC06210,KIIT Square,20.353572,85.817466,Snatching,3,Evening,Weekend,Good,Low,1405,Community,51
INC06211,Infocity,20.341614,85.818416,Stalking,4,Morning,Weekday,Moderate,Medium,1271,Community,66
INC06212,Patia,20.357671,85.822052,Assault on Woman,5,Night,Weekend,Good,Medium,1116,Community,95
INC06213,Master Canteen,20.268171,85.842717,Kidnapping Attempt,5,Evening,Weekend,Good,Medium,1278,Community,85
INC06214,Baramunda,20.272085,85.805224,Suspicious Activity,2,Morning,Weekday,Good,Medium,1144,Police,34
INC06215,Mancheswar,20.322614,85.864305,Stalking,4,Night,Weekday,Moderate,Medium,225,Community,80
INC06216,Jaydev Vihar,20.303194,85.819435,Stalking,4,Night,Weekend,Poor,Medium,299,Community,91
INC06217,Rasulgarh,20.290109,85.868201,Harassment,3,Afternoon,Weekend,Poor,High,940,Community,67
INC06218,Vani Vihar,20.297322,85.84233,Snatching,3,Night,Weekday,Poor,Medium,701,Community,83
INC06219,Vani Vihar,20.294398,85.841819,Snatching,3,Afternoon,Weekend,Moderate,Low,1114,Community,54
INC06220,Old Town,20.240065,85.833688,Harassment,3,Night,Weekday,Good,Low,1274,Community,56
INC06221,KIIT Square,20.35376,85.817056,Harassment,3,Evening,Weekend,Moderate,Medium,1193,Community,61
INC06222,Mancheswar,20.320466,85.863927,Eve-teasing,2,Evening,Weekday,Good,High,1243,Police,36
INC06223,Dumduma,20.26223,85.796609,Stalking,4,Night,Weekend,Poor,High,1480,Community,91
INC06224,Jaydev Vihar,20.299614,85.817608,Stalking,4,Evening,Weekday,Poor,Medium,707,Community,86
INC06225,Old Town,20.239507,85.833424,Harassment,3,Evening,Weekday,Good,Medium,888,Police,56
INC06226,Master Canteen,20.268438,85.84389,Harassment,3,Night,Weekday,Poor,High,227,Community,85
INC06227,Jaydev Vihar,20.302647,85.817548,Harassment,3,Evening,Weekday,Moderate,Low,978,Police,61
INC06228,CRP Square,20.317675,85.823714,Sexual Harassment,5,Afternoon,Weekend,Good,Low,1288,Police,72
INC06229,Vani Vihar,20.296519,85.842467,Suspicious Activity,2,Evening,Weekday,Moderate,Low,1369,Community,44
INC06230,Infocity,20.342443,85.818096,Harassment,3,Evening,Weekend,Poor,Medium,979,Community,77
INC06231,Chandrasekharpur,20.329057,85.822776,Harassment,3,Night,Weekday,Moderate,Medium,740,Community,72
INC06232,Vani Vihar,20.299973,85.83982,Stalking,4,Evening,Weekday,Moderate,Medium,990,Community,76
INC06233,Jaydev Vihar,20.301715,85.817487,Harassment,3,Afternoon,Weekday,Poor,Medium,261,Community,64
INC06234,Rasulgarh,20.291587,85.868616,Harassment,3,Afternoon,Weekend,Good,High,857,Community,42
INC06235,Infocity,20.3421,85.81678,Kidnapping Attempt,5,Evening,Weekday,Good,Medium,701,Community,84
INC06236,Vani Vihar,20.298296,85.842049,Sexual Harassment,5,Afternoon,Weekday,Good,Medium,685,Community,78
INC06237,Acharya Vihar,20.301436,85.837436,Sexual Harassment,5,Evening,Weekday,Poor,Low,124,Police,98
INC06238,Kalpana Square,20.259694,85.840398,Assault on Woman,5,Afternoon,Weekend,Poor,Medium,1191,Police,100
INC06239,Baramunda,20.26725,85.801363,Harassment,3,Afternoon,Weekend,Poor,Medium,1473,Community,62
INC06240,Baramunda,20.268115,85.801933,Assault on Woman,5,Afternoon,Weekday,Moderate,Low,1396,Community,80
INC06241,Dumduma,20.262253,85.793888,Assault on Woman,5,Night,Weekday,Poor,Medium,475,Police,100
INC06242,Nayapalli,20.295838,85.805874,Harassment,3,Night,Weekend,Good,Medium,1005,Community,59
INC06243,Rasulgarh,20.288031,85.870156,Sexual Harassment,5,Afternoon,Weekend,Poor,High,181,Community,93
INC06244,Old Town,20.238001,85.83691,Stalking,4,Evening,Weekday,Poor,Low,1184,Community,83
INC06245,Khandagiri,20.258604,85.780312,Stalking,4,Night,Weekday,Moderate,Low,1236,Community,89
INC06246,Chandrasekharpur,20.333781,85.818422,Sexual Harassment,5,Night,Weekday,Poor,Low,396,Police,100
INC06247,Chandrasekharpur,20.333617,85.818607,Suspicious Activity,2,Night,Weekday,Poor,Low,1026,Community,65
INC06248,Mancheswar,20.32404,85.861599,Stalking,4,Morning,Weekday,Poor,Medium,1159,Community,78
INC06249,Chandrasekharpur,20.330955,85.822841,Harassment,3,Night,Weekend,Good,Low,1010,Community,64
INC06250,Infocity,20.343138,85.816137,Suspicious Activity,2,Morning,Weekend,Poor,Low,1238,Police,45
INC06251,Kalpana Square,20.260114,85.843934,Stalking,4,Evening,Weekday,Good,High,874,Community,66
INC06252,Vani Vihar,20.29631,85.843642,Eve-teasing,2,Evening,Weekday,Good,Medium,982,Police,42
INC06253,Patia,20.355238,85.819644,Stalking,4,Morning,Weekday,Poor,High,1048,Community,81
INC06254,Vani Vihar,20.299213,85.844398,Snatching,3,Afternoon,Weekend,Moderate,Medium,530,Police,50
INC06255,Kalpana Square,20.262905,85.845321,Harassment,3,Evening,Weekend,Good,High,377,Police,48
INC06256,KIIT Square,20.355621,85.818113,Stalking,4,Afternoon,Weekday,Good,High,739,Community,64
INC06257,Infocity,20.346266,85.81603,Stalking,4,Evening,Weekday,Poor,Medium,659,Community,88
INC06258,Pokhariput,20.254876,85.805163,Stalking,4,Evening,Weekend,Poor,Medium,1084,Police,86
INC06259,Mancheswar,20.324623,85.865934,Sexual Harassment,5,Evening,Weekend,Good,Medium,350,Police,87
INC06260,Lingaraj,20.244956,85.831529,Snatching,3,Afternoon,Weekend,Moderate,Medium,457,Community,59
INC06261,Vani Vihar,20.299612,85.844548,Snatching,3,Afternoon,Weekday,Good,High,388,Community,50
INC06262,Lingaraj,20.240439,85.834233,Stalking,4,Evening,Weekend,Moderate,Low,700,Community,82
INC06263,Chandrasekharpur,20.330365,85.821092,Assault on Woman,5,Night,Weekday,Moderate,Low,1173,Police,95
INC06264,Acharya Vihar,20.30059,85.833711,Harassment,3,Night,Weekday,Poor,High,827,Police,80
INC06265,Nayapalli,20.294381,85.807792,Suspicious Activity,2,Evening,Weekday,Poor,Low,758,Community,58
INC06266,Patia,20.353255,85.819765,Sexual Harassment,5,Night,Weekday,Moderate,High,1074,Police,95
INC06267,CRP Square,20.314844,85.824723,Eve-teasing,2,Night,Weekday,Good,Low,332,Police,45
INC06268,Lingaraj,20.241183,85.836203,Harassment,3,Afternoon,Weekday,Poor,Medium,978,Community,64
INC06269,Lingaraj,20.243023,85.834716,Harassment,3,Evening,Weekend,Good,High,1223,Community,49
INC06270,Nayapalli,20.29862,85.802238,Harassment,3,Evening,Weekday,Poor,Medium,233,Community,76
INC06271,Lingaraj,20.24385,85.833072,Snatching,3,Night,Weekend,Good,Medium,664,Community,61
INC06272,Saheed Nagar,20.29648,85.840546,Sexual Harassment,5,Night,Weekend,Poor,Low,1203,Police,100
INC06273,Infocity,20.346821,85.815734,Harassment,3,Night,Weekend,Good,Medium,1331,Community,56
INC06274,Kalpana Square,20.262205,85.845728,Stalking,4,Night,Weekend,Moderate,High,1327,Community,82
INC06275,KIIT Square,20.350605,85.820732,Harassment,3,Afternoon,Weekday,Poor,Low,952,Police,63
INC06276,Saheed Nagar,20.299195,85.83962,Assault on Woman,5,Evening,Weekend,Good,High,580,Community,88
INC06277,CRP Square,20.316434,85.822508,Suspicious Activity,2,Afternoon,Weekend,Poor,Low,276,Community,52
INC06278,Nayapalli,20.298629,85.802207,Stalking,4,Morning,Weekend,Moderate,Low,1410,Community,70
INC06279,KIIT Square,20.351178,85.819092,Suspicious Activity,2,Night,Weekday,Good,High,104,Police,43
INC06280,CRP Square,20.31652,85.822759,Assault on Woman,5,Morning,Weekend,Moderate,Low,402,Police,84
INC06281,Chandrasekharpur,20.334485,85.821877,Harassment,3,Evening,Weekday,Poor,Medium,351,Police,70
INC06282,Saheed Nagar,20.294504,85.84073,Sexual Harassment,5,Morning,Weekend,Good,Medium,1353,Community,80
INC06283,Lingaraj,20.244055,85.83691,Harassment,3,Afternoon,Weekday,Good,High,293,Community,40
INC06284,Baramunda,20.269754,85.803477,Harassment,3,Evening,Weekday,Moderate,Low,445,Police,66
INC06285,Rasulgarh,20.288954,85.870238,Harassment,3,Afternoon,Weekend,Good,Low,1470,Community,47
INC06286,Dumduma,20.26333,85.795797,Harassment,3,Night,Weekend,Poor,Medium,843,Community,80
INC06287,Patia,20.353005,85.820634,Stalking,4,Night,Weekend,Moderate,Low,212,Community,81
INC06288,Acharya Vihar,20.297137,85.835907,Harassment,3,Afternoon,Weekend,Good,High,195,Police,46
INC06289,Nayapalli,20.29602,85.802039,Stalking,4,Night,Weekend,Good,High,360,Police,74
INC06290,Chandrasekharpur,20.334923,85.819844,Stalking,4,Evening,Weekend,Good,Medium,1379,Community,71
INC06291,Vani Vihar,20.298932,85.843824,Sexual Harassment,5,Afternoon,Weekend,Good,Low,599,Police,77
INC06292,Patia,20.35551,85.818724,Assault on Woman,5,Night,Weekday,Poor,Medium,235,Community,100
INC06293,Nayapalli,20.298123,85.80607,Assault on Woman,5,Afternoon,Weekday,Moderate,Low,817,Police,84
INC06294,Patia,20.355131,85.817239,Suspicious Activity,2,Morning,Weekend,Good,High,1238,Community,25
INC06295,Infocity,20.346992,85.818323,Harassment,3,Morning,Weekday,Good,High,1308,Community,50
INC06296,Kalpana Square,20.257291,85.844724,Snatching,3,Night,Weekend,Poor,Medium,647,Police,84
INC06297,Master Canteen,20.267163,85.841428,Assault on Woman,5,Afternoon,Weekday,Moderate,High,1316,Police,84
INC06298,Old Town,20.236872,85.831177,Stalking,4,Evening,Weekend,Good,Low,270,Community,64
INC06299,Nayapalli,20.29613,85.806143,Stalking,4,Afternoon,Weekday,Good,Low,903,Community,58
INC06300,Pokhariput,20.252604,85.806522,Kidnapping Attempt,5,Evening,Weekday,Moderate,Medium,503,Police,98
INC06301,Lingaraj,20.241178,85.834595,Harassment,3,Evening,Weekend,Good,High,376,Community,49
INC06302,Jaydev Vihar,20.302603,85.820238,Harassment,3,Morning,Weekday,Poor,Low,1010,Community,63
INC06303,Baramunda,20.267591,85.80496,Sexual Harassment,5,Evening,Weekend,Poor,Low,1298,Community,100
INC06304,CRP Square,20.313404,85.819362,Suspicious Activity,2,Afternoon,Weekend,Moderate,Medium,461,Police,36
INC06305,Pokhariput,20.254742,85.805758,Harassment,3,Afternoon,Weekend,Good,High,1495,Community,50
INC06306,Saheed Nagar,20.297512,85.84393,Harassment,3,Night,Weekend,Moderate,Low,1044,Community,73
INC06307,KIIT Square,20.351978,85.819158,Harassment,3,Afternoon,Weekend,Good,Medium,1454,Community,40
INC06308,Old Town,20.240264,85.835852,Stalking,4,Afternoon,Weekday,Poor,Low,757,Community,81
INC06309,Pokhariput,20.25364,85.802881,Assault on Woman,5,Night,Weekend,Poor,Low,460,Community,100
INC06310,CRP Square,20.316176,85.819982,Stalking,4,Night,Weekend,Good,Medium,616,Police,71
INC06311,Rasulgarh,20.293102,85.868646,Assault on Woman,5,Night,Weekday,Poor,Low,496,Police,100
INC06312,KIIT Square,20.352457,85.819821,Eve-teasing,2,Night,Weekend,Moderate,High,670,Community,50
INC06313,CRP Square,20.312081,85.819389,Harassment,3,Afternoon,Weekend,Moderate,Low,830,Community,60
INC06314,Old Town,20.238794,85.836674,Stalking,4,Night,Weekday,Moderate,Medium,351,Community,80
INC06315,Old Town,20.236924,85.832899,Stalking,4,Night,Weekday,Good,Medium,141,Community,74
INC06316,Vani Vihar,20.296752,85.844318,Harassment,3,Evening,Weekday,Good,Medium,840,Community,51
INC06317,Old Town,20.239879,85.832716,Assault on Woman,5,Afternoon,Weekday,Good,Medium,365,Community,72
INC06318,Chandrasekharpur,20.329375,85.820379,Snatching,3,Evening,Weekday,Poor,Medium,350,Community,76
INC06319,Pokhariput,20.256111,85.80606,Harassment,3,Night,Weekday,Poor,High,1385,Community,82
INC06320,Jaydev Vihar,20.299709,85.821854,Suspicious Activity,2,Night,Weekend,Good,High,853,Community,48
INC06321,Patia,20.35578,85.822267,Harassment,3,Morning,Weekday,Good,High,1434,Community,42
INC06322,Saheed Nagar,20.297202,85.840172,Stalking,4,Evening,Weekend,Poor,High,604,Community,83
INC06323,Mancheswar,20.323497,85.86501,Sexual Harassment,5,Night,Weekday,Moderate,Medium,580,Community,98
INC06324,Master Canteen,20.26892,85.842011,Snatching,3,Afternoon,Weekend,Poor,High,1225,Community,70
INC06325,Mancheswar,20.319407,85.866725,Snatching,3,Evening,Weekend,Moderate,Medium,236,Community,64
INC06326,Khandagiri,20.2553,85.784761,Stalking,4,Afternoon,Weekday,Good,High,590,Community,62
INC06327,Khandagiri,20.257373,85.780562,Sexual Harassment,5,Afternoon,Weekday,Poor,High,655,Police,98
INC06328,Vani Vihar,20.295749,85.842777,Harassment,3,Evening,Weekday,Good,Medium,1032,Community,57
INC06329,Dumduma,20.262525,85.79369,Harassment,3,Morning,Weekend,Good,High,1029,Community,40
INC06330,Mancheswar,20.324378,85.865424,Harassment,3,Evening,Weekend,Moderate,Low,1032,Community,68
INC06331,Saheed Nagar,20.296825,85.84259,Harassment,3,Evening,Weekend,Good,High,964,Community,50
INC06332,Old Town,20.236694,85.836996,Stalking,4,Morning,Weekend,Good,High,339,Community,63
INC06333,Vani Vihar,20.298475,85.842329,Assault on Woman,5,Evening,Weekend,Good,Medium,1361,Police,79
INC06334,CRP Square,20.313516,85.824544,Harassment,3,Evening,Weekend,Poor,Low,1404,Community,71
INC06335,Mancheswar,20.324866,85.861444,Eve-teasing,2,Morning,Weekend,Poor,High,733,Community,48
INC06336,CRP Square,20.31542,85.824384,Suspicious Activity,2,Evening,Weekend,Poor,High,1205,Community,53
INC06337,Vani Vihar,20.298739,85.840394,Assault on Woman,5,Evening,Weekday,Moderate,Low,1307,Community,95
